target_variant,model_type,listing_id,make,model,brand,price_eur,mileage_km,age_years,power_hp,fuel_type,listing_country,price_label,top_price,top_price_plus_good_price,threshold_used,probability_positive_label,predicted_positive_label,review_rank
top_price_only,Random Forest,2976,audi,a3,audi,36880,5000.0,0.0,150.0,diesel,germany,top-price,1,1,0.5,0.9177633745455814,1,1
top_price_only,Random Forest,3225,audi,a3,audi,34250,5934.0,0.0,150.0,diesel,germany,top-price,1,1,0.5,0.9176716312161026,1,2
top_price_only,Random Forest,3081,audi,a3,audi,36880,4452.0,0.0,150.0,diesel,germany,top-price,1,1,0.5,0.9173494003116213,1,3
top_price_only,Random Forest,3186,audi,a3,audi,35450,5837.0,0.0,150.0,diesel,germany,top-price,1,1,0.5,0.9169561878141244,1,4
top_price_only,Random Forest,312,audi,a3,audi,36990,4564.0,0.0,150.0,diesel,germany,top-price,1,1,0.5,0.9149055639031589,1,5
top_price_only,Random Forest,2256,audi,a3,audi,36990,5000.0,0.0,150.0,diesel,germany,top-price,1,1,0.5,0.9145919049420782,1,6
top_price_only,Random Forest,3299,audi,a3,audi,36880,4145.0,0.0,150.0,diesel,germany,top-price,1,1,0.5,0.9139294028798436,1,7
top_price_only,Random Forest,2886,audi,a3,audi,36990,5691.0,0.0,150.0,diesel,germany,top-price,1,1,0.5,0.9109050649410065,1,8
top_price_only,Random Forest,2087,audi,a3,audi,36990,6000.0,0.0,150.0,diesel,germany,top-price,1,1,0.5,0.9097927652643422,1,9
top_price_only,Random Forest,2326,audi,a3,audi,36480,7873.0,0.0,150.0,diesel,germany,top-price,1,1,0.5,0.9091972403618023,1,10
top_price_only,Random Forest,171,audi,a3,audi,25990,6714.0,1.0,116.0,petrol,germany,top-price,1,1,0.5,0.9063618508991265,1,11
top_price_only,Random Forest,3195,audi,a3,audi,25990,6714.0,1.0,116.0,petrol,germany,top-price,1,1,0.5,0.9063618508991265,1,12
top_price_only,Random Forest,2628,audi,a3,audi,35630,7449.0,0.0,150.0,diesel,germany,top-price,1,1,0.5,0.9061070012431575,1,13
top_price_only,Random Forest,2771,audi,a3,audi,36880,6080.0,0.0,150.0,diesel,germany,top-price,1,1,0.5,0.9059370513646963,1,14
top_price_only,Random Forest,1995,audi,a3,audi,33890,8920.0,0.0,150.0,diesel,germany,top-price,1,1,0.5,0.9055335781671249,1,15
top_price_only,Random Forest,3317,audi,a3,audi,36880,3984.0,0.0,150.0,diesel,germany,top-price,1,1,0.5,0.9037140195363226,1,16
top_price_only,Random Forest,1206,audi,a3,audi,29900,1.0,0.0,116.0,petrol,germany,top-price,1,1,0.5,0.9023847644606814,1,17
top_price_only,Random Forest,2534,audi,a3,audi,29900,1.0,0.0,116.0,petrol,germany,top-price,1,1,0.5,0.9023847644606814,1,18
top_price_only,Random Forest,75,audi,a3,audi,25290,6617.0,1.0,116.0,petrol,germany,top-price,1,1,0.5,0.900200264774405,1,19
top_price_only,Random Forest,1400,audi,a3,audi,25290,6617.0,1.0,116.0,petrol,germany,top-price,1,1,0.5,0.900200264774405,1,20
top_price_only,Random Forest,2013,audi,a3,audi,25490,6635.0,1.0,116.0,petrol,germany,top-price,1,1,0.5,0.900200264774405,1,21
top_price_only,Random Forest,1606,audi,a3,audi,28900,1.0,0.0,116.0,petrol,germany,top-price,1,1,0.5,0.8986936375576728,1,22
top_price_only,Random Forest,1885,audi,a3,audi,28900,1.0,0.0,116.0,petrol,germany,top-price,1,1,0.5,0.8986936375576728,1,23
top_price_only,Random Forest,2973,audi,a3,audi,30980,5640.0,0.0,116.0,petrol,germany,top-price,1,1,0.5,0.8917829231397495,1,24
top_price_only,Random Forest,3173,audi,a3,audi,31410,6900.0,0.0,116.0,petrol,germany,top-price,1,1,0.5,0.8901333520082771,1,25
top_price_only,Random Forest,1825,audi,a3,audi,31810,6135.0,0.0,116.0,petrol,germany,top-price,1,1,0.5,0.8897315538502784,1,26
top_price_only,Random Forest,2895,audi,a3,audi,30650,6918.0,0.0,116.0,petrol,germany,top-price,1,1,0.5,0.8890665707683061,1,27
top_price_only,Random Forest,2699,audi,a3,audi,31580,7058.0,0.0,116.0,petrol,germany,top-price,1,1,0.5,0.8882590097586869,1,28
top_price_only,Random Forest,2244,audi,a3,audi,31590,5249.0,0.0,116.0,petrol,germany,top-price,1,1,0.5,0.8877091439724876,1,29
top_price_only,Random Forest,2103,audi,a3,audi,31980,5400.0,0.0,116.0,petrol,germany,top-price,1,1,0.5,0.8862741362885842,1,30
top_price_only,Random Forest,1949,audi,a3,audi,30990,4501.0,0.0,116.0,petrol,germany,top-price,1,1,0.5,0.8861960771728257,1,31
top_price_only,Random Forest,2441,audi,a3,audi,29990,5150.0,0.0,116.0,petrol,germany,top-price,1,1,0.5,0.8860879084215356,1,32
top_price_only,Random Forest,304,audi,a3,audi,24975,8973.0,1.0,116.0,petrol,germany,top-price,1,1,0.5,0.8860724723400081,1,33
top_price_only,Random Forest,118,audi,a3,audi,26480,9889.0,1.0,116.0,petrol,germany,top-price,1,1,0.5,0.8857235221320039,1,34
top_price_only,Random Forest,2927,audi,a3,audi,31420,4672.0,0.0,116.0,petrol,germany,top-price,1,1,0.5,0.8849212510733602,1,35
top_price_only,Random Forest,3138,audi,a3,audi,30990,5092.0,0.0,116.0,petrol,germany,top-price,1,1,0.5,0.8847605132619587,1,36
top_price_only,Random Forest,2282,audi,a3,audi,32840,5960.0,0.0,116.0,petrol,germany,top-price,1,1,0.5,0.8844608930087585,1,37
top_price_only,Random Forest,3223,audi,a3,audi,32870,5730.0,0.0,116.0,petrol,germany,top-price,1,1,0.5,0.8844608930087585,1,38
top_price_only,Random Forest,1018,audi,a3,audi,29990,4786.0,0.0,116.0,petrol,germany,top-price,1,1,0.5,0.8838883760627775,1,39
top_price_only,Random Forest,3017,audi,a3,audi,32880,7022.0,0.0,116.0,petrol,germany,top-price,1,1,0.5,0.8829883489171669,1,40
top_price_only,Random Forest,183,audi,a3,audi,27399,6799.0,0.0,116.0,petrol,germany,top-price,1,1,0.5,0.881609699995016,1,41
top_price_only,Random Forest,3152,audi,a3,audi,30949,7200.0,0.0,116.0,petrol,germany,top-price,1,1,0.5,0.8810706198225963,1,42
top_price_only,Random Forest,2431,audi,a3,audi,31990,4100.0,0.0,116.0,petrol,germany,top-price,1,1,0.5,0.880992827743948,1,43
top_price_only,Random Forest,3047,audi,a3,audi,25180,49779.0,1.0,116.0,diesel,germany,top-price,1,1,0.5,0.880821970755854,1,44
top_price_only,Random Forest,153,audi,a3,audi,25490,11347.0,1.0,116.0,petrol,germany,top-price,1,1,0.5,0.8798006013518352,1,45
top_price_only,Random Forest,2957,audi,a3,audi,25490,11347.0,1.0,116.0,petrol,germany,top-price,1,1,0.5,0.8798006013518352,1,46
top_price_only,Random Forest,2535,audi,a3,audi,24980,52076.0,1.0,116.0,diesel,germany,top-price,1,1,0.5,0.8790958139244135,1,47
top_price_only,Random Forest,1994,audi,a3,audi,28350,7352.0,0.0,116.0,petrol,germany,top-price,1,1,0.5,0.878892765639339,1,48
top_price_only,Random Forest,143,audi,a3,audi,24480,56924.0,1.0,116.0,diesel,germany,top-price,1,1,0.5,0.8785415414221339,1,49
top_price_only,Random Forest,2758,audi,a3,audi,24480,56924.0,1.0,116.0,diesel,germany,top-price,1,1,0.5,0.8785415414221339,1,50
top_price_only,Random Forest,162,audi,a3,audi,25990,10748.0,1.0,116.0,petrol,germany,top-price,1,1,0.5,0.878400337439135,1,51
top_price_only,Random Forest,3075,audi,a3,audi,25990,10748.0,1.0,116.0,petrol,germany,top-price,1,1,0.5,0.878400337439135,1,52
top_price_only,Random Forest,2477,audi,a3,audi,31880,7769.0,0.0,116.0,petrol,germany,top-price,1,1,0.5,0.8776746566609539,1,53
top_price_only,Random Forest,2230,audi,a3,audi,24580,54550.0,1.0,116.0,diesel,germany,top-price,1,1,0.5,0.8776163085886074,1,54
top_price_only,Random Forest,2329,audi,a3,audi,25180,48056.0,1.0,116.0,diesel,germany,top-price,1,1,0.5,0.8773032019090202,1,55
top_price_only,Random Forest,2624,audi,a3,audi,31390,7986.0,0.0,116.0,petrol,germany,top-price,1,1,0.5,0.8765405960190527,1,56
top_price_only,Random Forest,3242,audi,a3,audi,31400,7930.0,0.0,116.0,petrol,germany,top-price,1,1,0.5,0.8765405960190527,1,57
top_price_only,Random Forest,3155,audi,a3,audi,30990,8005.0,0.0,116.0,petrol,germany,top-price,1,1,0.5,0.8764634410191722,1,58
top_price_only,Random Forest,2827,audi,a3,audi,31889,4400.0,0.0,116.0,petrol,germany,top-price,1,1,0.5,0.8761685176195944,1,59
top_price_only,Random Forest,2704,audi,a3,audi,35980,10215.0,0.0,150.0,diesel,germany,top-price,1,1,0.5,0.8759323139527297,1,60
top_price_only,Random Forest,3325,audi,a3,audi,32360,4120.0,0.0,116.0,petrol,germany,top-price,1,1,0.5,0.8746809512241598,1,61
top_price_only,Random Forest,2715,audi,a3,audi,34940,12417.0,0.0,150.0,diesel,germany,top-price,1,1,0.5,0.8743081107480631,1,62
top_price_only,Random Forest,1203,audi,a3,audi,29990,7892.0,0.0,116.0,petrol,germany,top-price,1,1,0.5,0.8738805759116031,1,63
top_price_only,Random Forest,1930,audi,a3,audi,29990,7880.0,0.0,116.0,petrol,germany,top-price,1,1,0.5,0.8738805759116031,1,64
top_price_only,Random Forest,146,audi,a3,audi,29810,7800.0,0.0,116.0,petrol,germany,top-price,1,1,0.5,0.8731527268145903,1,65
top_price_only,Random Forest,2821,audi,a3,audi,29810,7800.0,0.0,116.0,petrol,germany,top-price,1,1,0.5,0.8731527268145903,1,66
top_price_only,Random Forest,2940,audi,a3,audi,32890,4595.0,0.0,116.0,petrol,germany,top-price,1,1,0.5,0.8729922920615504,1,67
top_price_only,Random Forest,3142,audi,a3,audi,32390,4191.0,0.0,116.0,petrol,germany,top-price,1,1,0.5,0.8718981474298795,1,68
top_price_only,Random Forest,1757,audi,a3,audi,36990,2500.0,0.0,150.0,diesel,germany,top-price,1,1,0.5,0.8716561342591091,1,69
top_price_only,Random Forest,3114,audi,a3,audi,30920,7389.0,0.0,116.0,petrol,germany,top-price,1,1,0.5,0.8707874724758328,1,70
top_price_only,Random Forest,2700,audi,a3,audi,30940,7834.0,0.0,116.0,petrol,germany,good-price,0,1,0.5,0.8704472315700018,1,71
top_price_only,Random Forest,264,audi,a3,audi,31999,8100.0,0.0,116.0,petrol,germany,top-price,1,1,0.5,0.87026563334513,1,72
top_price_only,Random Forest,2030,audi,a3,audi,26680,11990.0,0.0,116.0,petrol,germany,top-price,1,1,0.5,0.867954611091159,1,73
top_price_only,Random Forest,2231,audi,a3,audi,26680,11990.0,0.0,116.0,petrol,germany,top-price,1,1,0.5,0.867954611091159,1,74
top_price_only,Random Forest,2717,audi,a3,audi,33570,14677.0,0.0,150.0,diesel,germany,top-price,1,1,0.5,0.867609025892784,1,75
top_price_only,Random Forest,1011,audi,a3,audi,31369,8200.0,0.0,116.0,petrol,germany,top-price,1,1,0.5,0.8675140915321634,1,76
top_price_only,Random Forest,2209,audi,a3,audi,32369,4950.0,0.0,116.0,petrol,germany,good-price,0,1,0.5,0.8662277056512265,1,77
top_price_only,Random Forest,2525,audi,a3,audi,31900,7694.0,0.0,116.0,petrol,germany,top-price,1,1,0.5,0.8653108611781726,1,78
top_price_only,Random Forest,2716,audi,a3,audi,30970,3483.0,0.0,116.0,petrol,germany,top-price,1,1,0.5,0.8652358085844385,1,79
top_price_only,Random Forest,2872,audi,a3,audi,32999,5900.0,0.0,116.0,petrol,germany,top-price,1,1,0.5,0.8644400645574541,1,80
top_price_only,Random Forest,2875,audi,a3,audi,33620,13743.0,0.0,150.0,diesel,germany,top-price,1,1,0.5,0.8643792480749163,1,81
top_price_only,Random Forest,121,audi,a3,audi,30999,2700.0,0.0,116.0,petrol,germany,top-price,1,1,0.5,0.8634814707434488,1,82
top_price_only,Random Forest,2325,audi,a3,audi,30999,2700.0,0.0,116.0,petrol,germany,top-price,1,1,0.5,0.8634814707434488,1,83
top_price_only,Random Forest,57,audi,a3,audi,26740,6780.0,1.0,110.0,petrol,germany,top-price,1,1,0.5,0.8634318391331022,1,84
top_price_only,Random Forest,1055,audi,a3,audi,26740,6780.0,1.0,110.0,petrol,germany,top-price,1,1,0.5,0.8634318391331022,1,85
top_price_only,Random Forest,257,audi,a3,audi,32999,7000.0,0.0,116.0,petrol,germany,top-price,1,1,0.5,0.8629675204658624,1,86
top_price_only,Random Forest,1227,audi,a3,audi,32950,8385.0,0.0,116.0,petrol,germany,top-price,1,1,0.5,0.8626957570338832,1,87
top_price_only,Random Forest,2461,audi,a3,audi,23980,63210.0,1.0,116.0,diesel,germany,top-price,1,1,0.5,0.8620341973793971,1,88
top_price_only,Random Forest,2575,audi,a3,audi,31430,8145.0,0.0,116.0,petrol,germany,toolow-price,0,0,0.5,0.8616216414288289,1,89
top_price_only,Random Forest,2770,audi,a3,audi,32450,4523.0,0.0,116.0,petrol,germany,good-price,0,1,0.5,0.8612489135876104,1,90
top_price_only,Random Forest,2702,audi,a3,audi,28750,7618.0,1.0,116.0,petrol,germany,top-price,1,1,0.5,0.8603400189445394,1,91
top_price_only,Random Forest,2554,audi,a3,audi,28550,5218.0,0.0,116.0,petrol,germany,top-price,1,1,0.5,0.8602222836514948,1,92
top_price_only,Random Forest,3220,audi,a3,audi,32840,8470.0,0.0,116.0,petrol,germany,top-price,1,1,0.5,0.8602031732830117,1,93
top_price_only,Random Forest,2665,audi,a3,audi,33769,14299.0,0.0,150.0,diesel,germany,top-price,1,1,0.5,0.8596227550770217,1,94
top_price_only,Random Forest,2740,audi,a3,audi,28880,7335.0,1.0,116.0,petrol,germany,top-price,1,1,0.5,0.8566334524362095,1,95
top_price_only,Random Forest,324,audi,a3,audi,22879,8965.0,2.0,110.0,petrol,germany,top-price,1,1,0.5,0.8547372793119854,1,96
top_price_only,Random Forest,1380,audi,a3,audi,22949,9091.0,2.0,110.0,petrol,germany,top-price,1,1,0.5,0.8547372793119854,1,97
top_price_only,Random Forest,3258,audi,a3,audi,35920,11331.0,0.0,150.0,diesel,germany,top-price,1,1,0.5,0.8540635255633103,1,98
top_price_only,Random Forest,1145,audi,a3,audi,22950,8955.0,2.0,110.0,petrol,germany,top-price,1,1,0.5,0.8526916109772767,1,99
top_price_only,Random Forest,2613,audi,a3,audi,23880,70856.0,1.0,116.0,diesel,germany,top-price,1,1,0.5,0.8524524232871253,1,100
top_price_only,Random Forest,81,audi,a3,audi,23280,74466.0,1.0,116.0,diesel,germany,top-price,1,1,0.5,0.8523497074204358,1,101
top_price_only,Random Forest,1499,audi,a3,audi,23280,74466.0,1.0,116.0,diesel,germany,top-price,1,1,0.5,0.8523497074204358,1,102
top_price_only,Random Forest,102,audi,a3,audi,34880,9079.0,1.0,150.0,diesel,germany,top-price,1,1,0.5,0.8514526852463313,1,103
top_price_only,Random Forest,1956,audi,a3,audi,34880,9079.0,1.0,150.0,diesel,germany,top-price,1,1,0.5,0.8514526852463313,1,104
top_price_only,Random Forest,2884,audi,a3,audi,35330,15600.0,0.0,150.0,diesel,germany,top-price,1,1,0.5,0.8502466358510656,1,105
top_price_only,Random Forest,2983,audi,a3,audi,36980,8300.0,0.0,150.0,diesel,germany,top-price,1,1,0.5,0.8496999557389077,1,106
top_price_only,Random Forest,2937,audi,a3,audi,33940,4930.0,1.0,150.0,diesel,germany,top-price,1,1,0.5,0.8495089800128264,1,107
top_price_only,Random Forest,3227,audi,a3,audi,32890,9420.0,0.0,116.0,petrol,germany,top-price,1,1,0.5,0.8490088031072736,1,108
top_price_only,Random Forest,3023,audi,a3,audi,30990,8481.0,0.0,116.0,petrol,germany,good-price,0,1,0.5,0.8489446773256326,1,109
top_price_only,Random Forest,1573,audi,a3,audi,22849,8133.0,2.0,110.0,petrol,germany,top-price,1,1,0.5,0.84842137426268,1,110
top_price_only,Random Forest,3088,audi,a3,audi,30640,9381.0,0.0,116.0,petrol,germany,top-price,1,1,0.5,0.8464171019912504,1,111
top_price_only,Random Forest,3193,audi,a3,audi,31499,3000.0,0.0,116.0,petrol,germany,top-price,1,1,0.5,0.8429522045123053,1,112
top_price_only,Random Forest,3042,audi,a3,audi,34290,16849.0,0.0,150.0,diesel,germany,top-price,1,1,0.5,0.8423742063718909,1,113
top_price_only,Random Forest,1963,audi,a3,audi,32290,5898.0,1.0,150.0,diesel,germany,top-price,1,1,0.5,0.8418955159582161,1,114
top_price_only,Random Forest,3254,audi,a3,audi,34940,18457.0,0.0,150.0,diesel,germany,top-price,1,1,0.5,0.8412994719229353,1,115
top_price_only,Random Forest,2925,audi,a3,audi,32590,9950.0,0.0,116.0,petrol,germany,top-price,1,1,0.5,0.8379714397312596,1,116
top_price_only,Random Forest,3342,audi,a3,audi,35520,15265.0,0.0,150.0,diesel,germany,top-price,1,1,0.5,0.8371090770306201,1,117
top_price_only,Random Forest,2670,audi,a3,audi,26990,9870.0,1.0,116.0,petrol,germany,top-price,1,1,0.5,0.8367232807361057,1,118
top_price_only,Random Forest,1726,audi,a3,audi,22949,7590.0,2.0,110.0,petrol,germany,top-price,1,1,0.5,0.8311322156666259,1,119
top_price_only,Random Forest,130,audi,a3,audi,33980,10550.0,1.0,150.0,diesel,germany,top-price,1,1,0.5,0.8299085837583702,1,120
top_price_only,Random Forest,2517,audi,a3,audi,33980,10550.0,1.0,150.0,diesel,germany,top-price,1,1,0.5,0.8299085837583702,1,121
top_price_only,Random Forest,1501,audi,a3,audi,26830,10764.0,1.0,116.0,petrol,germany,top-price,1,1,0.5,0.8298839682880795,1,122
top_price_only,Random Forest,1696,audi,a3,audi,22950,9806.0,2.0,110.0,petrol,germany,top-price,1,1,0.5,0.8289302497455273,1,123
top_price_only,Random Forest,2904,audi,a3,audi,29980,3000.0,0.0,116.0,petrol,germany,fair-price,0,0,0.5,0.8213473626066851,1,124
top_price_only,Random Forest,3210,audi,a3,audi,32900,19100.0,0.0,150.0,diesel,germany,top-price,1,1,0.5,0.8198677445768158,1,125
top_price_only,Random Forest,2276,audi,a3,audi,30940,9978.0,0.0,116.0,petrol,germany,good-price,0,1,0.5,0.8152901142306339,1,126
top_price_only,Random Forest,2283,audi,a3,audi,26680,14990.0,0.0,116.0,petrol,germany,top-price,1,1,0.5,0.8105683915404823,1,127
top_price_only,Random Forest,2413,audi,a3,audi,26680,14990.0,0.0,116.0,petrol,germany,top-price,1,1,0.5,0.8105683915404823,1,128
top_price_only,Random Forest,3205,audi,a3,audi,30840,8900.0,0.0,116.0,petrol,germany,good-price,0,1,0.5,0.8103341710175304,1,129
top_price_only,Random Forest,2876,audi,a3,audi,34990,19182.0,0.0,150.0,diesel,germany,top-price,1,1,0.5,0.8102687445320798,1,130
top_price_only,Random Forest,1810,audi,a3,audi,36970,6147.0,0.0,150.0,diesel,germany,good-price,0,1,0.5,0.8092025484935158,1,131
top_price_only,Random Forest,2924,audi,a3,audi,32240,11646.0,0.0,116.0,petrol,germany,top-price,1,1,0.5,0.8080828896372343,1,132
top_price_only,Random Forest,3265,audi,a3,audi,36790,1155.0,0.0,150.0,diesel,germany,top-price,1,1,0.5,0.8053327710606627,1,133
top_price_only,Random Forest,1823,audi,a3,audi,35570,5075.0,1.0,150.0,diesel,germany,top-price,1,1,0.5,0.8053258195512911,1,134
top_price_only,Random Forest,3292,audi,a3,audi,33269,6200.0,0.0,116.0,petrol,germany,top-price,1,1,0.5,0.8045863339525549,1,135
top_price_only,Random Forest,93,audi,a3,audi,26990,12702.0,1.0,116.0,petrol,germany,top-price,1,1,0.5,0.7984436828062982,1,136
top_price_only,Random Forest,1741,audi,a3,audi,26990,12702.0,1.0,116.0,petrol,germany,top-price,1,1,0.5,0.7984436828062982,1,137
top_price_only,Random Forest,142,audi,a3,audi,32928,19000.0,1.0,150.0,diesel,germany,top-price,1,1,0.5,0.7978276311043285,1,138
top_price_only,Random Forest,2726,audi,a3,audi,32928,19000.0,1.0,150.0,diesel,germany,top-price,1,1,0.5,0.7978276311043285,1,139
top_price_only,Random Forest,21,audi,a3,audi,24980,18487.0,0.0,116.0,petrol,germany,top-price,1,1,0.5,0.7970552078914719,1,140
top_price_only,Random Forest,413,audi,a3,audi,24980,18487.0,0.0,116.0,petrol,germany,top-price,1,1,0.5,0.7970552078914719,1,141
top_price_only,Random Forest,3006,audi,a3,audi,38380,5957.0,0.0,150.0,diesel,germany,top-price,1,1,0.5,0.7936631759885853,1,142
top_price_only,Random Forest,2897,audi,a3,audi,32773,11086.0,0.0,116.0,petrol,germany,top-price,1,1,0.5,0.7931785655254157,1,143
top_price_only,Random Forest,213,audi,a3,audi,34440,13444.0,1.0,150.0,diesel,germany,top-price,1,1,0.5,0.7915040669495441,1,144
top_price_only,Random Forest,2106,audi,a3,audi,32390,24365.0,1.0,150.0,2,germany,top-price,1,1,0.5,0.7911558937892792,1,145
top_price_only,Random Forest,2893,audi,a3,audi,31490,10807.0,0.0,116.0,petrol,germany,fair-price,0,0,0.5,0.7895975606632187,1,146
top_price_only,Random Forest,2835,audi,a3,audi,36440,8285.0,0.0,150.0,petrol,germany,top-price,1,1,0.5,0.7887434706581676,1,147
top_price_only,Random Forest,2043,audi,a3,audi,29880,4999.0,1.0,116.0,petrol,germany,top-price,1,1,0.5,0.7883997652234056,1,148
top_price_only,Random Forest,291,audi,a3,audi,32960,15833.0,1.0,150.0,diesel,germany,top-price,1,1,0.5,0.7874248703382715,1,149
top_price_only,Random Forest,1260,audi,a3,audi,30480,8187.0,1.0,150.0,petrol,germany,top-price,1,1,0.5,0.7834014027772581,1,150
top_price_only,Random Forest,2035,audi,a3,audi,29980,8513.0,1.0,150.0,petrol,germany,top-price,1,1,0.5,0.7833656535796516,1,151
top_price_only,Random Forest,2874,audi,a3,audi,36490,8548.0,0.0,150.0,petrol,germany,top-price,1,1,0.5,0.7828059745416176,1,152
top_price_only,Random Forest,305,audi,a3,audi,32975,19004.0,1.0,150.0,diesel,germany,top-price,1,1,0.5,0.7819646232358508,1,153
top_price_only,Random Forest,2550,audi,a3,audi,33940,10656.0,1.0,150.0,diesel,germany,fair-price,0,0,0.5,0.7818754548734256,1,154
top_price_only,Random Forest,1542,audi,a3,audi,35980,8453.0,0.0,150.0,petrol,germany,top-price,1,1,0.5,0.7808909975825639,1,155
top_price_only,Random Forest,2475,audi,a3,audi,25740,22300.0,0.0,116.0,petrol,germany,top-price,1,1,0.5,0.7788884978944595,1,156
top_price_only,Random Forest,136,audi,a3,audi,32990,4566.0,0.0,150.0,petrol,germany,top-price,1,1,0.5,0.778337045638775,1,157
top_price_only,Random Forest,2632,audi,a3,audi,32990,4566.0,0.0,150.0,petrol,germany,top-price,1,1,0.5,0.778337045638775,1,158
top_price_only,Random Forest,2468,audi,a3,audi,29980,7656.0,1.0,150.0,petrol,germany,top-price,1,1,0.5,0.7783209987154305,1,159
top_price_only,Random Forest,2617,audi,a3,audi,35930,8433.0,0.0,150.0,petrol,germany,top-price,1,1,0.5,0.7760461324907805,1,160
top_price_only,Random Forest,2772,audi,a3,audi,36400,10424.0,0.0,150.0,petrol,germany,top-price,1,1,0.5,0.7743295333703302,1,161
top_price_only,Random Forest,1571,audi,a3,audi,20790,74400.0,3.0,150.0,2,germany,top-price,1,1,0.5,0.7741860552803587,1,162
top_price_only,Random Forest,2259,audi,a3,audi,32950,7500.0,0.0,150.0,petrol,germany,top-price,1,1,0.5,0.7741125356647028,1,163
top_price_only,Random Forest,2686,audi,a3,audi,29980,9441.0,1.0,150.0,petrol,germany,top-price,1,1,0.5,0.7739964596026606,1,164
top_price_only,Random Forest,2748,audi,a3,audi,34980,19858.0,0.0,150.0,diesel,germany,top-price,1,1,0.5,0.7733846008048576,1,165
top_price_only,Random Forest,1704,audi,a3,audi,32220,30494.0,0.0,150.0,diesel,germany,top-price,1,1,0.5,0.7731822261048171,1,166
top_price_only,Random Forest,2807,audi,a3,audi,31777,8000.0,1.0,150.0,petrol,germany,top-price,1,1,0.5,0.773133766922058,1,167
top_price_only,Random Forest,2656,audi,a3,audi,36630,7986.0,0.0,150.0,petrol,germany,good-price,0,1,0.5,0.7728917918729897,1,168
top_price_only,Random Forest,2727,audi,a3,audi,31880,7910.0,1.0,116.0,petrol,germany,top-price,1,1,0.5,0.7721596882686386,1,169
top_price_only,Random Forest,3315,audi,a3,audi,36440,5212.0,0.0,150.0,petrol,germany,top-price,1,1,0.5,0.7712414039479176,1,170
top_price_only,Random Forest,2476,audi,a3,audi,29990,6252.0,1.0,116.0,petrol,germany,good-price,0,1,0.5,0.7691764372459781,1,171
top_price_only,Random Forest,2817,audi,a3,audi,33149,10200.0,0.0,116.0,petrol,germany,top-price,1,1,0.5,0.7682480020291623,1,172
top_price_only,Random Forest,2627,audi,a3,audi,35950,5710.0,0.0,116.0,petrol,germany,top-price,1,1,0.5,0.7682363245961575,1,173
top_price_only,Random Forest,2355,audi,a3,audi,34880,9366.0,0.0,150.0,petrol,germany,top-price,1,1,0.5,0.7681630825798978,1,174
top_price_only,Random Forest,1709,audi,a3,audi,35540,8537.0,0.0,150.0,petrol,germany,top-price,1,1,0.5,0.7671884055786008,1,175
top_price_only,Random Forest,3125,audi,a3,audi,35980,5580.0,0.0,150.0,petrol,germany,top-price,1,1,0.5,0.7665345146529227,1,176
top_price_only,Random Forest,1006,audi,a3,audi,25980,2340.0,0.0,116.0,petrol,germany,top-price,1,1,0.5,0.7663038041450088,1,177
top_price_only,Random Forest,3000,audi,a3,audi,36360,4850.0,0.0,150.0,petrol,germany,top-price,1,1,0.5,0.7649053839720632,1,178
top_price_only,Random Forest,317,audi,a3,audi,29690,5802.0,1.0,150.0,petrol,germany,top-price,1,1,0.5,0.7645674309600103,1,179
top_price_only,Random Forest,2388,audi,a3,audi,36740,7724.0,0.0,150.0,petrol,germany,top-price,1,1,0.5,0.7643139421033395,1,180
top_price_only,Random Forest,2556,audi,a3,audi,31930,7527.0,1.0,150.0,petrol,germany,top-price,1,1,0.5,0.763869011319215,1,181
top_price_only,Random Forest,2810,audi,a3,audi,34890,7900.0,0.0,150.0,petrol,germany,top-price,1,1,0.5,0.7634243525456058,1,182
top_price_only,Random Forest,226,audi,a3,audi,32750,6200.0,0.0,150.0,petrol,germany,unknown,0,0,0.5,0.7627994832143217,1,183
top_price_only,Random Forest,2340,audi,a3,audi,30980,29812.0,1.0,150.0,2,germany,top-price,1,1,0.5,0.7627259472087302,1,184
top_price_only,Random Forest,3089,audi,a3,audi,35490,10055.0,0.0,150.0,petrol,germany,top-price,1,1,0.5,0.7622740395458646,1,185
top_price_only,Random Forest,3272,audi,a3,audi,31875,7739.0,1.0,150.0,petrol,germany,fair-price,0,0,0.5,0.7616803543506354,1,186
top_price_only,Random Forest,2110,audi,a3,audi,26645,25162.0,0.0,116.0,petrol,germany,top-price,1,1,0.5,0.7615522352034506,1,187
top_price_only,Random Forest,2362,audi,a3,audi,29420,18818.0,1.0,150.0,diesel,germany,top-price,1,1,0.5,0.7614504689748088,1,188
top_price_only,Random Forest,2962,audi,a3,audi,34940,10428.0,0.0,150.0,petrol,germany,top-price,1,1,0.5,0.7612672326937645,1,189
top_price_only,Random Forest,2626,audi,a3,audi,31750,9401.0,1.0,150.0,petrol,germany,top-price,1,1,0.5,0.7609211544012853,1,190
top_price_only,Random Forest,330,audi,a3,audi,32690,8030.0,1.0,150.0,petrol,germany,fair-price,0,0,0.5,0.759674874382063,1,191
top_price_only,Random Forest,787,audi,a3,audi,26390,37798.0,1.0,116.0,diesel,germany,top-price,1,1,0.5,0.7592704223850641,1,192
top_price_only,Random Forest,223,audi,a3,audi,29990,29746.0,1.0,150.0,diesel,germany,top-price,1,1,0.5,0.759074933692683,1,193
